Transaction ID,Customer ID,Transaction Date,Product ID,Category,Sub-category,Brand,Size,Color,Pattern,Material,Price,Discount
284,1017,2024-09-17,3000,Jacket,Denim,BrandD,L,White,Printed,Denim,79.64,15
285,1076,2024-04-15,2566,Jacket,Denim,BrandB,XS,Red,Printed,Denim,129.98,5
286,1025,2024-08-31,2989,Skirt,Maxi,BrandB,XL,Black,Solid,Polyester,37.56,10
287,1052,2024-05-17,2590,Skirt,Maxi,BrandA,M,Pink,Printed,Wool,35.29,0
288,1067,2024-01-09,2968,Pants,Chinos,BrandA,XS,Green,Printed,Polyester,65.54,15
289,1093,2024-10-17,2705,Jacket,Winter,BrandE,M,Yellow,Solid,Cotton,138.63,15
290,1089,2024-11-04,2632,Pants,Chinos,BrandA,S,Yellow,Solid,Cotton,30.26,0
291,1047,2024-11-03,2077,Pants,Chinos,BrandB,S,Red,Checked,Denim,36.39,5
292,1031,2024-10-30,2005,Dress,Party,BrandD,XS,Red,Striped,Denim,45.13,15
293,1093,2024-08-27,2191,Dress,Evening,BrandD,XL,Pink,Checked,Denim,35.05,0
294,1011,2024-03-04,2462,Dress,Evening,BrandE,L,Yellow,Checked,Wool,49.99,10
295,1016,2024-05-12,2757,Pants,Chinos,BrandB,S,Blue,Printed,Denim,42.52,10
296,1020,2024-11-09,2889,Pants,Jeans,BrandD,S,Pink,Solid,Wool,30.45,15
297,1009,2024-05-20,2807,Shirt,Formal,BrandE,XL,Red,Printed,Cotton,38.62,20
298,1034,2024-08-21,2801,Jacket,Winter,BrandA,S,White,Printed,Silk,72.41,15
299,1021,2024-10-01,2653,Skirt,Mini,BrandD,M,Blue,Solid,Polyester,31.24,5
300,1044,2024-03-19,2154,Dress,Casual,BrandE,XL,White,Checked,Silk,62.26,20
301,1054,2024-06-23,2152,Jacket,Denim,BrandD,M,Green,Striped,Wool,140.94,5
302,1059,2024-09-28,2014,Pants,Shorts,BrandB,XL,Blue,Solid,Polyester,66.22,20
303,1016,2024-12-06,2743,Skirt,Midi,BrandD,M,White,Printed,Polyester,29.01,5
304,1012,2024-12-14,2591,Pants,Chinos,BrandB,XL,Yellow,Solid,Wool,27.88,20
305,1083,2024-05-14,2213,Jacket,Denim,BrandD,XS,Yellow,Checked,Wool,145.92,5
306,1072,2024-06-13,2916,Skirt,Mini,BrandD,M,Pink,Checked,Cotton,46.92,5
307,1023,2024-06-07,2825,Dress,Party,BrandD,L,Black,Solid,Silk,89.97,20
308,1005,2024-02-25,2764,Dress,Evening,BrandA,XS,Pink,Striped,Polyester,42.27,5
309,1055,2024-04-23,2976,Pants,Shorts,BrandC,XL,Yellow,Solid,Cotton,57.59,0
310,1055,2024-05-02,2849,Skirt,Maxi,BrandB,XS,Yellow,Checked,Wool,49.34,15
311,1053,2024-06-10,2659,Dress,Evening,BrandE,XL,Pink,Striped,Polyester,72.0,15
312,1073,2024-10-13,2023,Skirt,Maxi,BrandA,L,Black,Printed,Wool,30.98,10
313,1100,2024-10-20,2075,Pants,Jeans,BrandD,XL,Blue,Checked,Silk,52.22,15
314,1032,2024-05-29,2011,Jacket,Leather,BrandE,M,Green,Striped,Denim,97.24,15
315,1031,2024-12-20,2315,Jacket,Winter,BrandA,S,Yellow,Striped,Polyester,85.6,10
316,1016,2024-02-17,2533,Shirt,Casual,BrandA,L,Red,Checked,Wool,59.44,15
317,1062,2024-02-17,2517,Dress,Evening,BrandA,XS,White,Printed,Wool,52.51,0
318,1017,2024-07-08,2696,Shirt,Casual,BrandE,XS,White,Checked,Polyester,53.67,5
319,1072,2024-08-18,2172,Pants,Shorts,BrandA,S,Pink,Solid,Silk,25.74,20
320,1040,2024-07-05,2653,Jacket,Leather,BrandB,M,Blue,Printed,Silk,57.97,10
321,1080,2024-06-16,2454,Pants,Shorts,BrandD,XL,Blue,Printed,Silk,52.66,10
322,1034,2024-05-20,2374,Pants,Shorts,BrandD,L,Blue,Checked,Cotton,33.21,5
323,1046,2024-04-27,2914,Jacket,Denim,BrandE,XS,Yellow,Striped,Silk,87.99,10
324,1044,2024-03-19,2809,Pants,Shorts,BrandE,XS,Yellow,Printed,Cotton,45.7,20
325,1049,2024-08-24,2852,Dress,Evening,BrandC,L,Green,Striped,Denim,84.27,0
326,1026,2024-12-13,2497,Dress,Party,BrandA,M,White,Striped,Silk,95.28,15
327,1098,2024-04-21,2744,Pants,Chinos,BrandD,XS,Black,Checked,Denim,45.68,10
328,1087,2024-06-06,2089,Skirt,Mini,BrandA,M,Red,Solid,Denim,32.59,15
329,1059,2024-09-04,2461,Skirt,Midi,BrandC,S,Green,Printed,Denim,23.31,10
330,1035,2024-12-15,2432,Skirt,Midi,BrandE,XL,Green,Checked,Denim,25.3,10
331,1007,2024-02-27,2631,Skirt,Mini,BrandB,XS,Blue,Printed,Wool,46.26,15
332,1096,2024-10-02,2690,Pants,Shorts,BrandB,XS,Red,Checked,Cotton,31.45,10
333,1019,2024-04-12,2596,Dress,Party,BrandD,M,Red,Printed,Polyester,60.11,0
334,1054,2024-03-03,2278,Shirt,Formal,BrandC,L,Red,Checked,Cotton,47.9,0
335,1000,2024-11-14,2902,Jacket,Denim,BrandB,S,Black,Striped,Wool,136.76,0
336,1052,2024-10-09,2171,Jacket,Winter,BrandC,M,Blue,Solid,Wool,140.19,0
337,1031,2024-06-28,2875,Dress,Casual,BrandD,XL,Yellow,Striped,Denim,68.22,0
338,1055,2024-11-21,2929,Skirt,Maxi,BrandB,S,Blue,Striped,Cotton,47.64,20
339,1014,2024-11-02,2648,Jacket,Winter,BrandE,M,Red,Checked,Polyester,112.96,10
340,1004,2024-10-05,2055,Jacket,Leather,BrandB,S,Yellow,Solid,Denim,103.92,20
341,1033,2024-08-21,2646,Shirt,Casual,BrandD,L,Blue,Solid,Cotton,47.76,20
342,1038,2024-02-03,2407,Pants,Chinos,BrandE,M,White,Printed,Polyester,34.05,0
343,1046,2024-04-08,2910,Skirt,Maxi,BrandC,L,White,Printed,Wool,40.29,5
344,1080,2024-12-17,2189,Shirt,Casual,BrandB,L,Yellow,Striped,Wool,44.52,20
345,1012,2024-05-27,2617,Dress,Evening,BrandC,S,Yellow,Striped,Polyester,49.93,5
346,1066,2024-04-12,2319,Dress,Party,BrandC,XL,Blue,Checked,Wool,86.39,5
347,1026,2024-04-15,2934,Skirt,Midi,BrandB,S,Red,Striped,Silk,24.88,15
348,1039,2024-06-02,2026,Jacket,Leather,BrandA,S,Blue,Printed,Denim,80.88,10
349,1100,2024-05-07,2121,Skirt,Midi,BrandA,XL,White,Printed,Denim,45.62,5
350,1033,2024-12-04,2869,Shirt,Formal,BrandC,M,Pink,Solid,Wool,26.49,20
351,1015,2024-03-19,2043,Jacket,Leather,BrandC,S,Yellow,Solid,Silk,68.17,20
352,1040,2024-03-24,2713,Shirt,Formal,BrandD,S,Yellow,Printed,Wool,41.96,0
353,1018,2024-03-17,2620,Jacket,Denim,BrandC,XL,Pink,Checked,Denim,145.11,5
354,1046,2024-11-10,2007,Dress,Casual,BrandA,XL,Green,Checked,Denim,82.91,10
355,1096,2024-06-07,2782,Pants,Shorts,BrandB,L,White,Checked,Denim,62.99,15
356,1054,2024-07-10,2897,Pants,Jeans,BrandB,XL,Blue,Printed,Denim,33.93,20
357,1049,2024-12-18,2135,Skirt,Midi,BrandA,L,Red,Printed,Cotton,40.78,15
358,1023,2024-09-30,2520,Dress,Party,BrandC,XL,Blue,Solid,Wool,55.67,5
359,1025,2024-05-22,2014,Skirt,Maxi,BrandC,XL,Blue,Checked,Denim,33.38,5
360,1066,2024-02-03,2284,Pants,Jeans,BrandC,S,Red,Solid,Polyester,63.08,20
361,1077,2024-06-08,2885,Pants,Chinos,BrandE,S,Yellow,Checked,Denim,43.32,5
362,1087,2024-10-17,2207,Skirt,Maxi,BrandC,XS,Black,Striped,Wool,22.91,20
363,1069,2024-12-21,2829,Pants,Shorts,BrandA,M,Red,Checked,Silk,32.8,5
364,1060,2024-06-06,2036,Shirt,Casual,BrandA,XS,Yellow,Solid,Polyester,20.57,20
365,1033,2024-01-11,2142,Skirt,Mini,BrandA,S,Black,Solid,Wool,21.71,5
366,1068,2024-12-06,2187,Jacket,Winter,BrandD,S,White,Solid,Denim,146.28,15
367,1087,2024-08-09,2103,Dress,Evening,BrandE,XS,Black,Printed,Silk,53.84,10
368,1045,2024-08-22,2848,Pants,Shorts,BrandC,M,Yellow,Solid,Cotton,31.75,0
369,1078,2024-11-17,2194,Pants,Chinos,BrandC,M,Red,Solid,Cotton,31.32,20
370,1096,2024-09-14,2482,Dress,Casual,BrandC,XL,Black,Printed,Denim,57.68,10
371,1044,2024-09-28,2841,Dress,Evening,BrandB,M,Blue,Solid,Cotton,34.64,20
372,1004,2024-07-01,2827,Pants,Chinos,BrandE,XL,Yellow,Striped,Wool,39.72,5
373,1056,2024-09-13,2662,Jacket,Denim,BrandC,XL,Green,Striped,Cotton,147.53,20
374,1050,2024-12-10,2139,Skirt,Midi,BrandA,L,Blue,Printed,Wool,46.47,15
375,1053,2024-10-16,2482,Shirt,Formal,BrandC,M,Pink,Printed,Denim,47.1,20
376,1081,2024-02-21,2805,Pants,Jeans,BrandE,XL,Black,Striped,Polyester,50.1,15
377,1087,2024-09-11,2988,Shirt,Formal,BrandC,S,Black,Printed,Wool,58.24,15
378,1063,2024-12-01,2720,Pants,Jeans,BrandD,XS,Yellow,Printed,Wool,39.83,10
379,1027,2024-03-30,2939,Jacket,Denim,BrandD,M,Blue,Checked,Cotton,82.21,0
380,1079,2024-09-20,2254,Jacket,Leather,BrandE,XL,Black,Checked,Cotton,138.86,20
381,1081,2024-09-04,2921,Pants,Shorts,BrandE,M,Pink,Checked,Silk,50.36,0
382,1070,2024-10-11,2608,Pants,Shorts,BrandE,L,Pink,Solid,Wool,47.34,0
383,1012,2024-10-25,2770,Pants,Chinos,BrandB,M,White,Checked,Denim,42.54,0
384,1004,2024-06-10,2823,Shirt,Casual,BrandA,XL,Yellow,Striped,Wool,59.82,5
385,1041,2024-05-30,2675,Jacket,Winter,BrandC,M,Red,Striped,Wool,52.66,5
386,1032,2024-04-15,2250,Pants,Chinos,BrandE,M,Green,Solid,Polyester,40.7,10
387,1041,2024-08-14,2027,Dress,Evening,BrandC,S,Yellow,Solid,Silk,88.74,15
388,1096,2024-10-15,2665,Shirt,Formal,BrandA,S,Yellow,Checked,Silk,33.4,10
389,1087,2024-04-10,2050,Shirt,Formal,BrandA,S,Pink,Printed,Wool,20.05,20
390,1022,2024-06-26,2106,Pants,Jeans,BrandA,L,Green,Checked,Silk,33.15,0
391,1092,2024-02-29,2735,Dress,Evening,BrandB,M,Red,Solid,Cotton,94.38,0
392,1006,2024-06-23,2145,Jacket,Winter,BrandE,L,Red,Printed,Polyester,66.62,0
393,1035,2024-06-01,2117,Skirt,Midi,BrandD,XS,Black,Printed,Denim,20.33,15
394,1032,2024-01-11,2012,Jacket,Winter,BrandD,XS,Yellow,Checked,Cotton,66.71,0
395,1095,2024-09-12,2858,Dress,Party,BrandB,XL,Green,Striped,Cotton,89.05,20
396,1037,2024-11-14,2319,Jacket,Winter,BrandC,XS,Red,Striped,Polyester,104.97,5
397,1005,2024-01-02,2476,Pants,Shorts,BrandD,XL,White,Solid,Cotton,44.64,15
398,1027,2024-06-29,2453,Shirt,Casual,BrandD,L,Yellow,Solid,Denim,24.61,20
399,1094,2024-05-01,2926,Dress,Party,BrandA,XS,Black,Checked,Denim,68.75,15
400,1044,2024-01-25,2150,Dress,Casual,BrandD,XL,Yellow,Striped,Wool,35.09,15
401,1044,2024-01-28,2310,Shirt,Casual,BrandC,S,Green,Solid,Cotton,31.75,10
402,1009,2024-04-03,2282,Shirt,Casual,BrandE,M,Black,Striped,Wool,28.11,5
403,1025,2024-08-15,2912,Pants,Jeans,BrandE,XL,Black,Solid,Silk,41.3,20
404,1038,2024-12-11,2599,Skirt,Midi,BrandD,XS,Green,Checked,Cotton,40.42,10
405,1080,2024-05-05,2919,Shirt,Casual,BrandA,XL,Pink,Printed,Wool,59.01,15
406,1028,2024-02-15,2170,Shirt,Casual,BrandE,S,Black,Striped,Polyester,20.91,5
407,1069,2024-02-04,2169,Skirt,Midi,BrandB,XS,White,Checked,Polyester,24.79,0
408,1037,2024-02-25,2131,Pants,Shorts,BrandD,XL,Black,Striped,Cotton,46.35,10
409,1036,2024-10-13,2405,Pants,Shorts,BrandD,S,Red,Printed,Wool,56.21,0
410,1051,2024-05-06,2436,Jacket,Denim,BrandA,S,Black,Checked,Wool,66.03,0
411,1096,2024-11-26,2554,Jacket,Leather,BrandB,XL,Yellow,Printed,Wool,87.91,0
412,1031,2024-06-14,2015,Dress,Party,BrandD,S,Yellow,Solid,Cotton,68.1,15
413,1044,2024-10-16,2408,Dress,Evening,BrandB,XL,Red,Printed,Cotton,51.06,5
414,1061,2024-11-21,2981,Pants,Chinos,BrandD,M,Green,Striped,Wool,46.5,15
415,1068,2024-12-03,2159,Dress,Evening,BrandD,XS,Yellow,Printed,Wool,97.42,10
416,1095,2024-03-15,2995,Dress,Evening,BrandA,XL,Red,Printed,Polyester,43.82,15
417,1080,2024-10-12,2152,Skirt,Midi,BrandD,L,Blue,Striped,Wool,29.12,0
418,1077,2024-11-19,2619,Jacket,Denim,BrandD,S,Black,Solid,Cotton,59.9,15
419,1034,2024-08-02,2717,Shirt,Casual,BrandA,XS,White,Striped,Polyester,51.34,20
420,1075,2024-03-15,2439,Shirt,Casual,BrandB,M,Blue,Printed,Cotton,43.19,15
421,1021,2024-01-30,2797,Jacket,Denim,BrandB,L,Pink,Striped,Polyester,64.03,10
422,1055,2024-01-27,2482,Skirt,Midi,BrandA,XL,Blue,Checked,Polyester,24.46,0
423,1030,2024-02-20,2059,Skirt,Midi,BrandB,M,Red,Striped,Polyester,25.51,0
424,1009,2024-06-24,2600,Skirt,Mini,BrandA,XL,Red,Striped,Denim,31.54,10
425,1020,2024-07-08,2280,Dress,Evening,BrandD,XS,Yellow,Checked,Polyester,96.79,20
426,1019,2024-12-27,2211,Pants,Chinos,BrandA,XL,Green,Striped,Wool,45.43,5
427,1094,2024-02-06,2107,Jacket,Denim,BrandE,XS,Blue,Printed,Denim,134.06,20
428,1034,2024-06-05,2482,Jacket,Leather,BrandC,S,Green,Printed,Polyester,137.08,15
429,1002,2024-12-25,2580,Skirt,Midi,BrandB,XS,White,Printed,Denim,34.87,15
430,1063,2024-09-19,2266,Shirt,Casual,BrandB,M,Blue,Printed,Silk,56.05,20
431,1095,2024-02-12,2470,Jacket,Leather,BrandB,L,Pink,Solid,Cotton,138.14,10
432,1015,2024-12-14,2847,Dress,Party,BrandC,XS,Green,Checked,Wool,79.71,15
433,1065,2024-05-11,2570,Pants,Shorts,BrandD,M,Green,Solid,Wool,64.78,15
434,1082,2024-01-26,2434,Pants,Jeans,BrandB,S,White,Solid,Polyester,55.67,0
435,1085,2024-10-05,2502,Dress,Casual,BrandB,L,Green,Checked,Wool,85.18,15
436,1001,2024-05-13,2524,Jacket,Winter,BrandE,M,Blue,Striped,Cotton,120.0,0
437,1073,2024-03-31,2997,Dress,Party,BrandA,L,Yellow,Checked,Silk,66.92,5
438,1070,2024-05-15,2736,Skirt,Maxi,BrandB,M,Black,Checked,Silk,28.42,10
439,1037,2024-02-03,2509,Jacket,Denim,BrandE,L,Pink,Striped,Denim,53.86,10
440,1067,2024-07-20,2789,Skirt,Midi,BrandC,S,Yellow,Checked,Polyester,26.39,15
441,1030,2024-01-10,2433,Dress,Casual,BrandB,L,Green,Striped,Cotton,53.53,10
442,1087,2024-11-09,2482,Dress,Casual,BrandD,L,Green,Solid,Polyester,40.38,20
443,1079,2024-01-30,2903,Skirt,Maxi,BrandD,L,Blue,Printed,Wool,48.56,5
444,1084,2024-08-27,2380,Skirt,Midi,BrandE,M,Yellow,Striped,Polyester,23.4,5
445,1084,2024-06-13,2484,Dress,Casual,BrandE,L,Blue,Printed,Silk,34.17,15
446,1100,2024-09-30,2177,Skirt,Midi,BrandB,M,Pink,Printed,Wool,48.93,0
447,1055,2024-01-01,2228,Dress,Party,BrandD,M,White,Printed,Wool,77.07,15
448,1067,2024-03-01,2750,Shirt,Casual,BrandA,XL,Red,Striped,Polyester,56.1,10
449,1036,2024-02-04,2980,Skirt,Maxi,BrandC,XL,White,Solid,Cotton,39.52,0
450,1041,2024-03-17,2787,Shirt,Casual,BrandA,XL,Blue,Checked,Denim,22.84,0
451,1048,2024-12-27,2403,Jacket,Leather,BrandD,M,White,Striped,Cotton,56.33,5
452,1076,2024-06-21,2784,Shirt,Casual,BrandA,XL,Yellow,Checked,Silk,50.68,20
453,1019,2024-03-21,2545,Jacket,Winter,BrandA,L,White,Solid,Cotton,121.89,15
454,1038,2024-09-05,2980,Shirt,Casual,BrandB,M,Red,Striped,Cotton,51.05,10
455,1045,2024-01-11,2335,Dress,Evening,BrandD,M,Blue,Solid,Silk,48.43,5
456,1031,2024-06-05,2791,Skirt,Maxi,BrandE,M,Red,Printed,Silk,40.69,0
457,1073,2024-03-08,2889,Dress,Evening,BrandD,XS,Pink,Striped,Denim,86.24,5
458,1009,2024-03-28,2140,Skirt,Mini,BrandE,L,White,Striped,Denim,34.55,20
459,1085,2024-10-06,2894,Pants,Shorts,BrandC,XS,White,Solid,Polyester,43.18,5
460,1049,2024-10-22,2737,Skirt,Midi,BrandB,XL,Black,Printed,Silk,44.49,15
461,1010,2024-05-17,2440,Skirt,Midi,BrandD,S,Black,Striped,Polyester,27.13,20
462,1099,2024-07-07,2803,Dress,Evening,BrandA,XS,Pink,Solid,Denim,48.69,20
463,1087,2024-01-02,2333,Dress,Casual,BrandE,S,Yellow,Striped,Cotton,47.53,5
464,1084,2024-07-22,2886,Shirt,Casual,BrandD,XS,Black,Checked,Wool,43.49,0
465,1076,2024-03-21,2925,Pants,Jeans,BrandD,L,Red,Checked,Silk,36.57,15
466,1015,2024-08-05,2837,Jacket,Denim,BrandD,XL,White,Printed,Denim,66.01,0
467,1027,2024-11-21,2050,Jacket,Denim,BrandE,XS,Green,Striped,Cotton,98.11,15
468,1015,2024-06-07,2340,Skirt,Mini,BrandA,L,Red,Striped,Denim,35.56,15
469,1022,2024-02-10,2355,Jacket,Winter,BrandC,S,Pink,Checked,Wool,65.86,0
470,1030,2024-04-03,2203,Jacket,Winter,BrandA,XL,Green,Striped,Denim,83.03,20
471,1054,2024-06-09,2139,Pants,Shorts,BrandE,S,Green,Checked,Polyester,38.87,15
472,1062,2024-04-23,2580,Jacket,Winter,BrandA,L,White,Checked,Wool,141.51,0
473,1033,2024-11-24,2257,Dress,Evening,BrandC,XS,Yellow,Printed,Wool,32.14,15
474,1073,2024-06-08,2685,Skirt,Maxi,BrandC,L,Red,Printed,Polyester,40.93,15
475,1011,2024-04-02,2792,Skirt,Maxi,BrandE,XL,White,Solid,Denim,27.18,5
476,1033,2024-07-18,2293,Dress,Party,BrandE,XL,Pink,Striped,Polyester,40.06,15
477,1010,2024-09-09,2079,Shirt,Formal,BrandB,L,White,Solid,Polyester,44.88,20
478,1041,2024-07-20,2535,Pants,Chinos,BrandE,S,Blue,Checked,Silk,30.02,20
479,1058,2024-06-25,2799,Jacket,Leather,BrandE,L,Green,Solid,Wool,82.98,20
480,1078,2024-09-23,2589,Shirt,Formal,BrandC,XL,Blue,Striped,Cotton,36.71,5
481,1080,2024-02-16,2933,Skirt,Midi,BrandD,XL,Green,Printed,Denim,27.74,10
482,1027,2024-04-24,2993,Skirt,Midi,BrandC,L,Red,Printed,Polyester,25.52,15
483,1002,2024-09-24,2632,Shirt,Formal,BrandD,XS,Blue,Solid,Silk,40.72,5
484,1079,2024-08-31,2233,Skirt,Midi,BrandB,L,Yellow,Printed,Polyester,47.44,5
485,1034,2024-02-14,2371,Shirt,Formal,BrandE,L,Green,Printed,Denim,38.94,20
486,1051,2024-12-15,2910,Jacket,Leather,BrandE,L,Blue,Solid,Denim,68.03,5
487,1011,2024-02-27,2929,Skirt,Midi,BrandD,XL,Blue,Printed,Polyester,41.93,10
488,1090,2024-07-17,2766,Shirt,Casual,BrandA,XS,Pink,Printed,Cotton,20.28,5
489,1002,2024-05-02,2726,Pants,Chinos,BrandE,XS,Yellow,Checked,Cotton,60.11,5
490,1020,2024-07-05,2097,Jacket,Leather,BrandE,M,White,Printed,Silk,146.43,10
491,1079,2024-01-21,2850,Pants,Chinos,BrandE,XL,Pink,Printed,Silk,63.76,20
492,1066,2024-03-03,2049,Pants,Chinos,BrandE,S,Yellow,Printed,Denim,66.38,20
493,1059,2024-08-30,2280,Pants,Chinos,BrandB,S,Blue,Solid,Wool,49.73,10
494,1034,2024-09-24,2007,Shirt,Casual,BrandC,XL,Yellow,Striped,Polyester,25.19,10
495,1079,2024-01-05,2720,Dress,Evening,BrandB,M,White,Solid,Silk,68.62,15
496,1037,2024-06-09,2239,Pants,Shorts,BrandB,L,Black,Solid,Polyester,51.86,5
497,1038,2024-07-16,2438,Skirt,Mini,BrandE,M,Yellow,Striped,Cotton,45.66,5
498,1040,2024-05-12,2827,Pants,Jeans,BrandD,M,Pink,Checked,Silk,50.31,0
499,1017,2024-08-22,2078,Jacket,Leather,BrandE,XL,Green,Solid,Cotton,127.99,5
500,1016,2024-05-10,2149,Jacket,Winter,BrandD,XL,Red,Checked,Denim,118.95,5
501,1062,2024-06-05,2008,Shirt,Casual,BrandB,XL,Blue,Solid,Wool,43.1,15
502,1028,2024-06-14,2143,Skirt,Maxi,BrandA,M,Green,Striped,Wool,36.63,0
503,1063,2024-10-31,2003,Pants,Shorts,BrandB,XS,Green,Checked,Wool,60.64,0
504,1077,2024-10-30,2267,Jacket,Leather,BrandC,XL,White,Checked,Polyester,71.25,0
505,1057,2024-05-07,2635,Skirt,Midi,BrandE,S,Green,Striped,Denim,38.74,10
506,1065,2024-09-28,2484,Jacket,Winter,BrandA,S,White,Solid,Wool,114.69,5
507,1075,2024-03-30,2427,Pants,Shorts,BrandC,XS,Pink,Printed,Silk,44.94,20
508,1068,2024-07-27,2744,Jacket,Leather,BrandD,L,Green,Checked,Cotton,149.4,0
509,1001,2024-04-03,2965,Jacket,Denim,BrandE,XS,Pink,Printed,Polyester,120.39,15
510,1061,2024-01-29,2160,Dress,Casual,BrandD,S,White,Striped,Silk,48.88,10
511,1033,2024-02-09,2698,Jacket,Denim,BrandB,XS,Green,Printed,Wool,60.78,20
512,1029,2024-04-09,2581,Pants,Jeans,BrandC,XS,Pink,Printed,Silk,47.68,10
513,1059,2024-05-04,2079,Dress,Evening,BrandE,XS,Green,Checked,Cotton,97.07,20
514,1004,2024-05-12,2561,Shirt,Casual,BrandD,M,Blue,Striped,Denim,50.65,5
515,1043,2024-01-25,2981,Jacket,Winter,BrandA,L,Blue,Solid,Silk,79.02,20
516,1002,2024-06-17,2797,Pants,Jeans,BrandC,XL,Green,Printed,Cotton,36.24,5
517,1021,2024-08-29,2011,Dress,Evening,BrandB,S,Green,Checked,Wool,61.47,15
518,1008,2024-04-07,2690,Jacket,Leather,BrandC,L,White,Printed,Polyester,104.32,10
519,1062,2024-07-07,2246,Skirt,Midi,BrandD,XS,White,Striped,Polyester,49.44,5
520,1098,2024-01-11,2703,Skirt,Maxi,BrandD,XL,Pink,Printed,Denim,22.39,5
521,1066,2024-11-28,2014,Skirt,Maxi,BrandD,XS,Green,Striped,Cotton,24.04,20
522,1038,2024-12-27,2012,Shirt,Formal,BrandB,S,Black,Checked,Wool,59.92,0
523,1036,2024-12-27,2750,Shirt,Casual,BrandA,S,White,Checked,Silk,47.29,5
524,1012,2024-02-17,2986,Shirt,Casual,BrandA,L,Red,Checked,Denim,28.02,10
525,1056,2024-02-02,2634,Jacket,Leather,BrandA,XL,Blue,Printed,Polyester,112.33,10
526,1051,2024-05-07,2900,Jacket,Winter,BrandD,XS,Red,Solid,Polyester,55.32,20
527,1001,2024-02-24,2998,Pants,Chinos,BrandA,XS,Black,Printed,Denim,56.24,5
528,1099,2024-11-01,2317,Skirt,Midi,BrandB,S,Red,Checked,Polyester,20.33,15
529,1034,2024-07-18,2252,Shirt,Formal,BrandE,XL,White,Solid,Denim,30.41,5
530,1075,2024-01-10,2607,Pants,Chinos,BrandD,XS,Black,Printed,Polyester,69.66,0
531,1057,2024-09-22,2933,Dress,Party,BrandB,L,Pink,Striped,Polyester,47.47,15
532,1047,2024-07-26,2162,Pants,Jeans,BrandB,S,Yellow,Solid,Cotton,26.4,5
533,1090,2024-02-08,2323,Skirt,Mini,BrandD,S,Blue,Printed,Denim,36.7,0
534,1051,2024-03-11,2871,Dress,Party,BrandB,XL,Yellow,Solid,Wool,47.38,15
535,1087,2024-03-20,2677,Dress,Party,BrandA,M,Black,Solid,Wool,30.48,10
536,1015,2024-06-14,2589,Shirt,Formal,BrandA,L,Green,Solid,Wool,33.22,5
537,1011,2024-12-25,2414,Skirt,Maxi,BrandC,L,Green,Printed,Denim,37.83,5
538,1006,2024-06-01,2203,Pants,Jeans,BrandC,M,Green,Solid,Wool,58.16,15
539,1082,2024-01-31,2301,Shirt,Casual,BrandC,L,Blue,Solid,Polyester,38.83,15
540,1076,2024-02-07,2768,Dress,Casual,BrandB,L,Black,Striped,Silk,90.66,20
541,1018,2024-03-08,2186,Pants,Chinos,BrandC,M,Yellow,Printed,Wool,37.73,10
542,1056,2024-07-28,2318,Skirt,Midi,BrandD,XS,Pink,Checked,Polyester,27.64,0
543,1096,2024-05-10,2028,Skirt,Maxi,BrandD,XL,White,Checked,Cotton,21.25,0
544,1041,2024-12-28,2366,Skirt,Midi,BrandA,S,Black,Printed,Cotton,29.46,10
545,1086,2024-02-18,2944,Dress,Casual,BrandC,L,Black,Printed,Polyester,73.57,0
546,1037,2024-08-24,2638,Shirt,Formal,BrandA,M,Green,Printed,Wool,33.85,0
547,1035,2024-06-10,2422,Shirt,Formal,BrandC,XL,White,Striped,Polyester,40.67,20
548,1038,2024-09-14,2723,Pants,Jeans,BrandE,XL,Pink,Striped,Polyester,69.47,20
549,1052,2024-01-28,2056,Dress,Party,BrandD,L,White,Striped,Cotton,70.75,20
550,1022,2024-09-13,2327,Shirt,Formal,BrandA,M,Red,Solid,Cotton,50.42,0
551,1069,2024-02-09,2573,Skirt,Maxi,BrandD,XL,Red,Checked,Wool,25.97,15
552,1076,2024-03-02,2253,Jacket,Leather,BrandA,L,Pink,Printed,Denim,91.36,0
553,1082,2024-05-30,2881,Pants,Jeans,BrandA,XL,Yellow,Checked,Polyester,52.06,20
554,1081,2024-07-17,2141,Pants,Chinos,BrandE,XS,White,Striped,Polyester,26.65,20
555,1015,2024-03-26,2996,Jacket,Denim,BrandB,XL,White,Striped,Denim,109.4,10
556,1072,2024-01-24,2519,Dress,Casual,BrandE,M,Pink,Checked,Polyester,35.51,10
557,1051,2024-03-14,2825,Jacket,Denim,BrandB,XS,White,Striped,Polyester,96.41,20
558,1057,2024-10-03,2437,Shirt,Formal,BrandD,XL,Green,Striped,Denim,49.41,5
559,1094,2024-10-03,2229,Skirt,Midi,BrandE,XL,Blue,Checked,Polyester,37.86,0
560,1066,2024-08-26,2682,Jacket,Winter,BrandE,XS,Blue,Striped,Wool,71.51,15
561,1089,2024-09-25,2318,Pants,Shorts,BrandC,L,Red,Checked,Wool,34.12,10
562,1019,2024-10-25,2147,Skirt,Mini,BrandD,XL,Yellow,Striped,Cotton,49.56,10
563,1071,2024-03-01,2782,Dress,Evening,BrandB,L,Red,Checked,Silk,92.51,10
564,1052,2024-07-31,2207,Pants,Jeans,BrandE,XS,Green,Solid,Cotton,53.93,20
565,1068,2024-01-16,2284,Pants,Shorts,BrandB,XL,White,Striped,Silk,28.48,15
566,1061,2024-04-28,2649,Jacket,Denim,BrandC,XS,Black,Striped,Wool,97.55,0
